X,Y,OBJECTID,TREEID,STATUS,HEIGHT,SPREAD,DIAMETER,NOTES,SCIENTIFIC,COMMON,STATE_ID,SITE_ADDRESS,Date_Height,Date_Spread,CIRCUMF,Date_Circumference,YEAR_Designated,DATE_DESIG,Ownership,LAT,LON,Delist_Date,Delist_Ordinance,Delist_Reason,Neighborhood,Vol_Inspection,Native,Site_Notes,Ordinance,County_Rec
-122.672897566156962,45.520817949317511,233,226,Heritage,58,46,24,"This tree is one of a row of Heritage Sycamores at the location, all adjacent to SW 2nd Ave.",Platanus occidentalis,American sycamore,1N1E34CD  3800,230 SW 2ND AVE,,,6.3,,1999,,Private,45.52081229,-122.67288334,,,,,,,,,
-122.694185962134256,45.527798552363208,234,227,Removed,97,76,44,Group of three  10'.  Removed 2013. Removed 6/17/2015 by Ordinance 187198.,Ulmus X hollandica 'Hollandica',Dutch elm,1N1E33BD  5200,704 NW 21ST AVE,,,11.5,,1999,1999-10-21T00:00:00.000Z,Right Of Way,45.52779289,-122.69417174,,,,,,,,,
-122.694083554191863,45.52780099100363,235,228,Removed,100,66,42,Group of three   10' 8''.  Removed 2013,Ulmus minor var. vulgaris,English elm,1N1E33BD  5200,704 NW 21ST AVE,,,11,,1999,1999-10-21T00:00:00.000Z,Right Of Way,45.52779533,-122.69406933,,,,,,,,,
-122.693999397321107,45.527800425868385,236,229,Removed,97,76,49,"This tree is Ulmus x hollandica 'Hollandica', it can be found along NW Irving St. and is the east tree in a row of three Elms.",Ulmus X hollandica 'Hollandica',Dutch elm,1N1E33BD  5200,704 NW 21ST AVE,,,12.8,,1999,1999-10-21T00:00:00.000Z,Right Of Way,45.52779477,-122.69398517,,,,,,,,,
-122.694556836090882,45.52762262888097,237,230,Removed,85,74,37,Grove of 3     8'  4''.  Tree fell over May 2013.,Ulmus americana,American elm,1N1E33BD  8700,625-635 NW 21ST AVE,,,9.8,,1999,1999-10-21T00:00:00.000Z,Right Of Way,45.52761697,-122.69454261,,,,,,,,,
-122.694551709405545,45.527547186184229,238,231,Heritage,85,74,47,Grove of 3     10'   5'',Ulmus americana,American elm,1N1E33BD  8700,625-635 NW 21ST AVE,,,12.25,,1999,1999-10-21T00:00:00.000Z,Right Of Way,45.52754153,-122.69453748,,,,,,,,,
-122.694553656953104,45.52748604113787,239,232,Removed,85,74,37,Grove of 3   10' 8',Ulmus americana,American elm,1N1E33BD  8700,625-635 NW 21ST AVE,,,9.6,,1999,1999-10-21T00:00:00.000Z,Right Of Way,45.52748038,-122.69453943,,,,,,,,,
-122.598589808898481,45.54357302324641,240,233,Heritage,59,23,24,From Holland Bulb Industry Tall  5' 3''  Suberb,Cryptomeria japonica,Cryptomeria,1N2E29BC  7000,6232 NE STANTON ST,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,6.4,2016-03-01T00:00:00.000Z,1999,1999-10-21T00:00:00.000Z,"Private, Front Yard, Corner Lot",45.54356735,-122.59857559,,,,,,,,,
-122.59955140240956,45.54545389564683,241,234,Removed,71,41,37,9' 11'',Pinus lambertiana,Sugar pine,1N2E30AA  17000,3117 NE 62ND AVE,,,9.7,,1999,1999-10-21T00:00:00.000Z,Private,45.54544823,-122.59953719,,,,,,,,,
-122.710742304486061,45.587520355541216,242,235,Heritage,60,86,50,"This tree is against the main building, next to the parking lot at the Charles Jordan Community Center.",Juglans cinerea,Butternut,1N1E08AC  100,9009 N FOSS AVE,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,13.2,2016-03-01T00:00:00.000Z,1999,1999-10-21T00:00:00.000Z,Portland Parks & Recreation (University Park Community Center),45.5875147,-122.71072806,,,,,,,,,
-122.627990424879386,45.525180045449211,243,236,Heritage,61,30,34,,Araucaria araucana,Monkey puzzle,1N1E36DB  3500,419 NE HAZELFERN PL,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,9,2016-03-01T00:00:00.000Z,2001,,"Private, Front Yard",45.52517438,-122.62797621,,,,,,,,,
-122.626984221031307,45.525290827705774,244,237,Heritage,75,36,36,,Araucaria araucana,Monkey puzzle,1N1E36DB  2000,415 NE LAURELHURST PL,,,9.4,,2001,,"Private, Front Yard",45.52528516,-122.62697001,,,,,,,,,
-122.685408967260884,45.551174860295305,245,238,Heritage,104,107,51,,Quercus coccinea,Scarlet oak,1N1E21DD  3900,3922 N OVERLOOK BLVD,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,13.3,2016-03-01T00:00:00.000Z,2001,,"Private, Front Yard",45.5511692,-122.68539474,,,,,,,,,
-122.681641062853387,45.553322583602579,246,239,Heritage,71,58,46,This tree is on N Mason St.,Pinus sabiniana,Gray (Digger) pine,1N1E22CB  11600,4074 N MASSACHUSETTS AVE,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,12.15,2016-03-01T00:00:00.000Z,2001,,Right of Way,45.55331692,-122.68162683,,,,,,,,,
-122.629989395575464,45.536495372599873,247,240,Heritage,85,91,61,,Ulmus glaevis,European white elm,1N1E25DC  7000,3331 NE HANCOCK ST,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,15.49,2016-03-01T00:00:00.000Z,2002,,Right Of Way,45.53648971,-122.62997518,,,,,,,,,
-122.62598957490772,45.517758503795534,248,241,Heritage,31,50,34,,Acer palmatum,Japanese maple,1S1E01AB  3300,3652 SE ALDER ST,,,8.792,,2002,,"Private, Front Yard, Corner",45.51775284,-122.62597536,,,,,,,,,
-122.656911526449818,45.468038756965747,249,242,Heritage,60,70,46,This tree is on SE 9th Ave.,Juglans regia,English walnut,1S1E23CB  2100,907 SE BIDWELL ST,,,12,,2003,,Right Of Way,45.4680331,-122.65689732,,,,,,,,,
-122.70834028487478,45.578633058790601,250,243,Heritage,84,66,29,"This tree is located about 100ft from the intersection of N Russet St and N Chautauqua Blvd, inside Columbia Park.",Quercus phellos,Willow oak,1N1E08DC  100,7701 N CHAUTAUQUA BLVD,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,7.5,2016-03-01T00:00:00.000Z,2003,,Portland Parks & Recreation (Columbia Park),45.5786274,-122.70832605,,,,,,,,,
-122.703806842470371,45.521801634116862,251,244,Heritage,75,80,31,This tree is southwest of a the brick restroom building visible from the intersection of SW Park Pl and SW Wright.,Quercus phellos,Willow oak,1N1E32    100,240 SW WRIGHT AVE,,,8.1,,2003,,Portland Parks & Recreation (Washington Park),45.52179598,-122.70379262,,,,,,,,,
-122.715643908833243,45.465562400828063,252,245,Heritage,114,57,47,,Pinus ponderosa,Ponderosa pine,1S1E20CA  6600,8143 SW 37TH AVE,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,12.4,2016-03-01T00:00:00.000Z,2003,,"Private, Front Yard",45.46555675,-122.71562969,,,,,,,,,
-122.700961533910814,45.507391638478389,253,246,Heritage,55,29,35,This tree is visible from Ravenswood Dr.,Metasequoia glyptostroboides,Dawn redwood,1S1E04CC  2600,2562 SW HILLCREST DR,,,9.2,,2003,,"Private, Rear Yard",45.50738598,-122.70094731,,,,,,,,,
-122.715356037412263,45.585528704464053,254,247,Heritage,66,83,70,This tree is located in the center of the unimproved right of way for N Newman.,Quercus garryana,Oregon white oak,1N1E08BD  3001,8705 N NEWMAN AVE,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,18.2,2016-03-01T00:00:00.000Z,2003,,Right Of Way,45.58552304,-122.7153418,,,,,,,,,
-122.696883362183968,45.569851986462893,255,248,Heritage,40,57,53,,Umbellularia californica,Oregon myrtle,1N1E16CA  7700,2904 N PORTLAND BLVD,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,13.8,2016-03-01T00:00:00.000Z,2003,,Right Of Way,45.56984633,-122.69686913,,,,,,,,,
-122.650406040349921,45.556424033437843,256,249,Heritage,81,72,52,,Aesculus hippocastanum,Common horsechestnut,1N1E23AC  10900,1465 NE GOING ST,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,13.5,2016-03-01T00:00:00.000Z,2003,,Right Of Way,45.55641837,-122.65039182,,,,,,,,,
-122.706132374128444,45.58446587002129,257,250,Heritage,87,71,55,This tree is in the center of a public alley at the rear of this property.,Quercus garryana,Oregon white oak,1N1E08AD  12700,8516 N FOWLER CT,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,14.5,2016-03-01T00:00:00.000Z,2003,,Right Of Way,45.58446021,-122.70611813,,,,,,,,,
-122.654445557570114,45.499062733302068,258,251,Heritage,65,45,34,,Taxus baccata,English yew,1S1E11BD  13200,3345 SE MILWAUKIE AVE,,,9,,2003,,"Private, Front Yard",45.49905707,-122.65443134,,,,,,,,,
-122.695681603183388,45.571477825842202,259,252,Heritage,70,62,95,This may be the tree that was removed from list in 2000 because owner refused nomination,Acer macrophyllum,Bigleaf maple,1N1E16BD  10100,6733 N GREELEY AVE,,2016-03-01T00:00:00.000Z,24.8,2016-03-01T00:00:00.000Z,2003,,Right Of Way,45.57147216,-122.69566737,,,,,,,,,
-122.649266284866883,45.540682432247358,260,253,Heritage,75,33,34,,Metasequoia glyptostroboides,Dawn redwood,1N1E26DB  1000,1617 NE BRAZEE ST,,,8.9,,2003,,"Private, Front Yard",45.54067677,-122.64925206,,,,,,,,,
-122.703169835424319,45.577471673685594,261,254,Heritage,75,20,42,"This tree is partially visible N Lombard St and N Wabash Ave. It was planted from seed in 1948 by Ruth Hansen, a founder of the American Rhododendron Society, the Crystal Springs Rhododendron Garden, and the Oregon Native Plant Society.",Metasequoia glyptostroboides,Dawn redwood,1N1E08DD  9200,3515 N/ N LOMBARD ST,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,11.1,2016-03-01T00:00:00.000Z,2003,,"Private, Rear Yard",45.57746601,-122.7031556,,,,,,,,,
-122.702393030757108,45.525589641340268,262,255,Removed,100,25,0,"This tree can be seen from many spots on the west side, but it is essentially above NW 23 & Burnside.  Tree was illegally removed in 2015.",Abies grandis,Grand fir,1N1E33CB  6001,252 NW MAYWOOD DR*,,,0,,2003,,"Private, Undeveloped Lot",45.52558398,-122.7023788,,,,,,,,,
-122.627798904959121,45.525321883201073,263,256,Heritage,78,82,58,,Fraxinus americana,American ash,1N1E36DB  3300,412 NE HAZELFERN,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,15.2,2016-03-01T00:00:00.000Z,2003,,Right Of Way,45.52531622,-122.62778469,,,,,,,,,
-122.718436690203191,45.586346206787695,264,257,Heritage,40,21,37,,Aesculus californica,California buckeye,1N1E08BC  15200,8827 N. HAVEN,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,9.7,2016-03-01T00:00:00.000Z,2003,,Right Of Way,45.58634055,-122.71842245,,,,,,,,,
-122.647021565651784,45.541234583027027,265,258,Heritage,105,72,54,,Ulmus minor,Smoothleaf elm,1N1E26AC  14300,2546 NE 18TH AVE,,,14.1,,2003,,Right Of Way,45.54122892,-122.64700734,,,,,,,,,
-122.687546892060055,45.551206752622527,266,259,Heritage,77,77,54,This tree is on a vacant lot to the south of this address.,Quercus garryana,Oregon white oak,1N1E21DC  500,south of 3969 N OVERLOOK TERR,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,14.1,2016-03-01T00:00:00.000Z,2004,,"Private, Undeveloped Lot",45.55120109,-122.68753266,,,,,,,,,
-122.511747518917574,45.486305673674352,267,260,Heritage,165,65,72,This tree is located along the Cedar Grove Trail in Powell Butte Nature Park.,Pseudotsuga menziesii,Douglas fir,1S2E13    200,POWELL BUTTE NATURE PARK,,,18.8,,2004,,Portland Water Bureau,45.4863,-122.51173333,,,,,,,,,
-122.649525337435279,45.539235722576571,268,261,Heritage,85,71,54,,Aesculus hippocastanum 'Baumannii',Common horsechestnut,1N1E26DB  4800,1529 NE THOMPSON,,,14.03,,2004,,Right Of Way,45.53923006,-122.64951112,,,,,,,,,
-122.655767145541375,45.557404265043324,269,262,Heritage,112,82,60,,Liriodendron tulipifera,Tulip tree,1N1E23BD  8100,4807 NE 10TH AVE,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,15.6,2016-03-01T00:00:00.000Z,2004,,"Private, Front Yard",45.5573986,-122.65575292,,,,,,,,,
-122.699488552864736,45.435202908191357,270,263,Heritage,121,86,75,,Acer saccharinum,Silver maple,1S1E33CC  903,12456 SW ORCHARD HILL RD,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,19.5,2016-03-01T00:00:00.000Z,2004,,"Private, Rear Yard",45.43519726,-122.69947434,,,,,,,,,
-122.644384798290503,45.515698538585248,271,264,Heritage,92,80,40,,Betula nigra,River birch,1S1E02AD  2100,2104/2106 SE YAMHILL,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,10.5,2016-03-01T00:00:00.000Z,2004,,Right Of Way,45.51569288,-122.64437058,,,,,,,,,
-122.621702064278651,45.529033071750213,272,265,Heritage,40,40,20,"This tree is not visible from the street.  It is Davidia involucrata var. vilmorinia, a variety of the Dove Tree with hairless leaves, called a Hardy Dove Tree.",Davidia involucrata var. vilmoriniana,Hardy dove tree,1N1E36AD  2900,4014 NE LAURELHURST,,,5.3,,2004,,"Private, Rear Yard",45.52902741,-122.62168785,,,,,,,,,
-122.648071534522202,45.542348794636489,273,266,Heritage,105,70,50,"This tree is Ulmus x hollandica 'Hollandica', and is best visible from NE 17th St.",Ulmus x hollandiuca 'Hollandica',Dutch elm,1N1E26AC  11300,1719 NE KNOTT,,,13,,2004,,"Private, Front Yard",45.54234313,-122.64805731,,,,,,,,,
-122.603351668625137,45.507323593002283,274,267,Removed,62,56,37,no longer a heritage tree,Pinus ponderosa,Ponderosa pine,1S2E06DD  5300,2144 SE 58TH AVE,,,9.8,,2005,, ,45.50731793,-122.60333746,,,,,,,,,
-122.603486344052556,45.484713175811031,275,268,Heritage,78,72,49,,Quercus garryana,Oregon white oak,1S2E18AD  14000,5813 SE STEELE ST,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,12.9,2016-03-01T00:00:00.000Z,2005,,Right Of Way,45.48470751,-122.60347214,,,,,,,,,
-122.647407304031418,45.539785814374419,276,269,Heritage,73,90,64,This is the south tree in a pair of Heritage Planetrees at this location.,Platanus x acerifolia,London planetree,1N1E26DB  8600,2407 NE 18TH AVE,,,16.7,,2005,,Right Of Way,45.53978015,-122.64739308,,,,,,,,,
-122.647406238629486,45.539869131346215,277,270,Heritage,65,70,55,This is the north tree in a pair of Heritage Planetrees at this location.,Platanus x acerifolia,London planetree,1N1E26DB  8600,2407 NE 18TH AVE,,,14.4,,2005,,Right Of Way,45.53986347,-122.64739202,,,,,,,,,
-122.63038947376198,45.513008215683335,278,271,Heritage,70,60,29,,Carya illinoinensis,Pecan,1S1E01AC  21800,3329 SE MADISON ST,,,7.5,,2005,,"Private, Side Yard",45.51300255,-122.63037526,,,,,,,,,
-122.55130178806327,45.48192556339189,279,272,Heritage,59,64,40,This tree is in an unimproved right of way adjacent to 5569 SE 109th.,Quercus garryana,Oregon white oak,1S2E15CA  2607,5559 SE 109TH AVE,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,10.5,2016-03-01T00:00:00.000Z,2005,,Right Of Way,45.48191989,-122.55128759,,,,,,,,,
-122.66057256906771,45.54626839601989,280,273,Heritage,60,35,32,,Araucaria araucana,Monkey puzzle,1N1E26BB  7000,446 NE FARGO ST,,,8.5,,2005,,"Private, Front Yard",45.54626273,-122.66055834,,,,,,,,,
-122.68121006285817,45.561463872006364,281,274,Heritage,110,113,68,This tree is on the east side of Patton Square City Park and is fully visible from N Maryland Ave.,Quercus rubra,Northern red oak,1N1E22BB  8800,5340 N INTERSTATE AVE,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,17.9,2016-03-01T00:00:00.000Z,2005,,Portland Parks & Recreation (Patton Square),45.56145821,-122.68119583,,,,,,,,,
-122.63149035285447,45.471306871233359,282,275,Heritage,60,33,43,,Acer platanoides,Norway maple,1S1E24BD  3800,7351 SE 31ST AVE,,,11.2,,2005,,Right Of Way,45.47130121,-122.63147615,,,,,,,,,
-122.700020893603792,45.57656639708383,283,276,Heritage,128,62,132,This tree is partially visible from the street.,Sequoiadendron giganteum,Giant sequoia,1N1E16BB  2800,7404 N OATMAN AVE,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,34.5,2016-03-01T00:00:00.000Z,2005,,"Private, Rear Yard",45.57656074,-122.70000666,,,,,,,,,
-122.69686551894749,45.519700068327893,284,277,Heritage,80,59,53,,Cedrus libani ssp. atlantica,Atlas cedar,1N1E33CD  7100,2190 SW KINGS CT,,,13.8,,2005,,"Private, Rear Yard",45.51969441,-122.69685129,,,,,,,,,
-122.698128636475232,45.513428362269671,285,278,Heritage,76,57,30,,Carya laciniosa,Shellbark hickory,1S1E04BC  1500,1942 SW MONTGOMERY DR,,,7.75,,2005,,"Private, Front Yard",45.5134227,-122.69811441,,,,,,,,,
-122.675895474228767,45.547553871434225,286,0,Merit,0,0,0, ,Juglans nigra,Black walnut,1N1E27BA  3100,910 N FREMONT,,,0,,0,, ,45.54754821,-122.67588125,,,,,,,,,
-122.644564945539273,45.501228559825584,287,0,Merit,0,0,0, ,Juglans nigra,Black walnut,1S1E11AD 1800,SE 21ST & BROOKLYN,,,0,,0,, ,45.5012229,-122.64455073,,,,,,,,,
-122.675273847238685,45.497980808847643,288,0,Merit,0,0,0, ,Juglans nigra,Black walnut,1S1E10BD 2500,3437 SW KELLY AVE,,,0,,0,, ,45.49797515,-122.67525963,,,,,,,,,
-122.617927182656331,45.503793591764726,289,0,Merit,0,0,0, ,Populus x canadensis,Carolina poplar,1S2E07BB  10600,2606 SE 43RD,,,0,,0,, ,45.50378793,-122.61791297,,,,,,,,,
-122.617924379912637,45.503896213150966,290,0,Merit,0,0,0, ,Populus x canadensis,Carolina poplar,1S2E07BB  10600,2606 SE 43RD,,,0,,0,, ,45.50389055,-122.61791017,,,,,,,,,
-122.649552533032193,45.46313605889177,291,0,Merit,0,0,0, ,Prunus avium,Cherry,1S1E23DC  16700,1565 SE UMATILLA,,,0,,0,, ,45.4631304,-122.64953833,,,,,,,,,
-122.631687876215778,45.552486190077396,292,0,Merit,0,0,0, ,Aesculus hippocastanum,Common horsechestnut,1N1E24CA  16300,4044 NE 32ND PL,,,0,,0,, ,45.55248052,-122.63167366,,,,,,,,,
-122.632990327376547,45.572329017872036,293,0,Merit,0,0,0, ,Metasequoia glyptostroboides,Dawn redwood,1N1E13BD  3500,6805 NE 32ND AVE,,,0,,0,, ,45.57232335,-122.6329761,,,,,,,,,
-122.513068804156561,45.487879314571551,294,0,Merit,160,0,76,"Powell Butte Nature Park 45E 29.273 N, 122E 30.769 W",Pseudotsuga menziesii,Douglas fir,1S2E13    100,POWELL BUTTE NATURE PARK,,,20,,0,,Portland Water Bureau,45.48787364,-122.51305461,,,,,,,,,
-122.571555934789373,45.474632333663209,295,0,Merit,0,0,0,Located next to first home built in Lents,Pseudotsuga menziesii,Douglas fir,1S2E21BA  5800,8912 SE CLAYBOURNE ST,,,0,,0,, ,45.47462667,-122.57154174,,,,,,,,,
-122.61481779365775,45.519636376939324,296,,Merit,,,,In Parking Lot,Fagus sylvatica,European beech,1N2E31CD  15200,4525 WI/ SE STARK ST,,,,,,,Private,45.51963071,-122.61480358,,,,,,,,,
-122.711297366313602,45.497332079548364,297,,Merit,,,,"Seedling brought from California by Dr. Meyers, first dean of the University of Oregon Medical School, and planted at his house in 1926",Sequoiadendron giganteum,Giant sequoia,1S1E08DB  5400,3640 SW DOSCH RD,,,,,,,,45.49732642,-122.71128314,,,,,,,,,
-122.646527611721467,45.50295852591362,298,,Merit,,,,3 trees planted in the 1940s,Sequoiadendron giganteum,Giant sequoia,1S1E11AB  11900,2736-2738 SE 19TH AVE,,,,,,,,45.50295286,-122.6465134,,,,,,,,,
-122.64636040111111,45.502792740122572,299,,Merit,,,,3 trees planted in the 1940s,Sequoiadendron giganteum,Giant sequoia,1S1E11AB  11900,2736-2738 SE 19TH AVE,,,,,,,,45.50278708,-122.64634619,,,,,,,,,
-122.646488627533088,45.502847216149405,300,,Merit,,,,3 trees planted in the 1940s,Sequoiadendron giganteum,Giant sequoia,1S1E11AB  11900,2736-2738 SE 19TH AVE,,,,,,,,45.50284155,-122.64647441,,,,,,,,,
-122.699559685960494,45.522802448616062,301,,Merit,,,,,Sequoiadendron giganteum,Giant sequoia,1N1E33CC  66000,2336 SW OSAGE ST,,,,,,,,45.52279679,-122.69954546,,,,,,,,,
-122.699817128747881,45.522391428268982,302,,Merit,,,,,Sequoiadendron giganteum,Giant sequoia,1N1E33CC  2200,2331 SW CACTUS DR,,,,,,,,45.52238577,-122.6998029,,,,,,,,,
-122.700101034106908,45.493337624855862,303,,Merit,,,,Planted in the early 1950s by landscape architect Barbara Fealy,Styrax japonicus,Japanese snowbell,,4185 SW Council Crest Dr,,,,,,,,45.49333197,-122.70008681,,,,,,,,,
-122.691378027982097,45.563951819714163,304,,Merit,,,,2 trees,Platanus x acerifolia,London planetree,1N1E16DC  13100,5622 N BOSTON AVE,,,,,,,Right Of Way,45.56394616,-122.6913638,,,,,,,,,
-122.691377625536845,45.564001864269812,305,,Merit,,,,2 trees,Platanus x acerifolia,London planetree,1N1E16DC  13100,5622 N BOSTON AVE,,,,,,,Right Of Way,45.5639962,-122.69136339,,,,,,,,,
-122.614591499054512,45.545875195970289,306,,Merit,,,,,Araucaria araucana,Monkey puzzle,1N2E30BA  9400,3122 NE 47TH AVE,,,,,,,,45.54586953,-122.61457728,,,,,,,,,
-122.743371055966279,45.482542882173064,307,,Merit,,,,8 trees,Quercus rubra,Northern red oak,1S1E18CB  2500,6411 SW DOVER ST,,,,,,,,45.48253723,-122.74335683,,,,,,,,,
-122.743281335828954,45.482561176290488,308,,Merit,,,,8 trees,Quercus rubra,Northern red oak,1S1E18CB  2500,6411 SW DOVER ST,,,,,,,,45.48255553,-122.74326711,,,,,,,,,
-122.74318774844437,45.482573184045648,309,,Merit,,,,8 trees,Quercus rubra,Northern red oak,1S1E18CB  2500,6411 SW DOVER ST,,,,,,,,45.48256753,-122.74317352,,,,,,,,,
-122.743096019674041,45.482586428158839,310,,Merit,,,,8 trees,Quercus rubra,Northern red oak,1S1E18CB  2500,6411 SW DOVER ST,,,,,,,,45.48258078,-122.74308179,,,,,,,,,
-122.742999068997023,45.48260486397438,311,,Merit,,,,8 trees,Quercus rubra,Northern red oak,1S1E18CB  2500,6411 SW DOVER ST,,,,,,,,45.48259921,-122.74298484,,,,,,,,,
-122.743068202442984,45.482752388701023,312,,Merit,,,,8 trees,Quercus rubra,Northern red oak,1S1E18CB  2500,6411 SW DOVER ST,,,,,,,,45.48274674,-122.74305398,,,,,,,,,
-122.743085420452033,45.48314269195847,313,,Merit,,,,8 trees,Quercus rubra,Northern red oak,1S1E18CB  2500,6411 SW DOVER ST,,,,,,,,45.48313704,-122.7430712,,,,,,,,,
-122.743625858605043,45.482994709109484,314,,Merit,,,,8 trees,Quercus rubra,Northern red oak,1S1E18CB  2500,6411 SW DOVER ST,,,,,,,,45.48298906,-122.74361163,,,,,,,,,
-122.603859169149985,45.488931241097021,315,302,Heritage,101,78,70,front yard,Quercus rubra,Northern red oak,1S2E18AA  17200,4706 SE 58TH AVE,2016-03-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,18.2,2016-03-01T00:00:00.000Z,2010,2010-11-10T00:00:00.000Z,"Private, Front Yard",45.48892558,-122.60384496,,,,,,,,,
-122.706935188616399,45.520824796610398,316,,Merit,,,,,Quercus rubra,Northern red oak,1N1E32DD  5600,337 SW KINGSTON AVE,,,,,,,,45.52081914,-122.70692096,,,,,,,,,
-122.625765564720254,45.525364805146289,317,,Merit,,,,,Quercus rubra,Northern red oak,1N1E36DB  8800,3644 NE FLANDERS ST,,,,,,,Right Of Way,45.52535914,-122.62575135,,,,,,,,,
-122.700410345618778,45.575501638011751,318,,Merit,,,,,Umbellularia californica,Oregon myrtle,1N1E16BB  9500,7216 N OATMAN AVE,,,,,,,,45.57549598,-122.70039611,,,,,,,,,
-122.752846536787132,45.596701320814375,319,,Merit,,,,,Umbellularia californica,Oregon myrtle,1N1W01DB  8600,9236 N SENECA ST,,,,,,,,45.59669566,-122.75283229,,,,,,,,,
-122.670303234311362,45.473219733588508,320,,Merit,,,,17 trees,Quercus garryana,Oregon white oak,1S1E22A   100,WILLAMETTE PARK,,,,,,,,45.47321408,-122.67028902,,,,,,,,,
-122.670801011471539,45.473006114647198,321,,Merit,,,,17 trees,Quercus garryana,Oregon white oak,1S1E22A   100,WILLAMETTE PARK,,,,,,,,45.47300046,-122.6707868,,,,,,,,,
-122.67063622271921,45.473232353113296,322,,Merit,,,,17 trees,Quercus garryana,Oregon white oak,1S1E22A   100,WILLAMETTE PARK,,,,,,,,45.4732267,-122.67062201,,,,,,,,,
-122.670829161079268,45.47341870700037,323,,Merit,,,,17 trees,Quercus garryana,Oregon white oak,1S1E22A   100,WILLAMETTE PARK,,,,,,,,45.47341305,-122.67081495,,,,,,,,,
-122.670930332041507,45.474056527381919,324,,Merit,,,,17 trees,Quercus garryana,Oregon white oak,1S1E22A   100,WILLAMETTE PARK,,,,,,,,45.47405087,-122.67091612,,,,,,,,,
-122.670925341001819,45.473925886553936,325,,Merit,,,,17 trees,Quercus garryana,Oregon white oak,1S1E22A   100,WILLAMETTE PARK,,,,,,,,45.47392023,-122.67091113,,,,,,,,,
-122.671053853986351,45.474695668417056,326,,Merit,,,,17 trees,Quercus garryana,Oregon white oak,1S1E22A   100,WILLAMETTE PARK,,,,,,,,45.47469001,-122.67103964,,,,,,,,,
-122.670956084944081,45.474730636548273,327,,Merit,,,,17 trees,Quercus garryana,Oregon white oak,1S1E22A   100,WILLAMETTE PARK,,,,,,,,45.47472498,-122.67094187,,,,,,,,,
-122.67095971952773,45.474631209254014,328,,Merit,,,,17 trees,Quercus garryana,Oregon white oak,1S1E22A   100,WILLAMETTE PARK,,,,,,,,45.47462555,-122.67094551,,,,,,,,,
-122.670917177112514,45.474555315044604,329,,Merit,,,,17 trees,Quercus garryana,Oregon white oak,1S1E22A   100,WILLAMETTE PARK,,,,,,,,45.47454966,-122.67090296,,,,,,,,,
-122.671060257177686,45.474798392595126,330,,Merit,,,,17 trees,Quercus garryana,Oregon white oak,1S1E22A   100,WILLAMETTE PARK,,,,,,,,45.47479274,-122.67104604,,,,,,,,,
-122.671068240505605,45.475655867453149,331,,Merit,,,,17 trees,Quercus garryana,Oregon white oak,1S1E22A   100,WILLAMETTE PARK,,,,,,,,45.47565021,-122.67105403,,,,,,,,,
-122.671012188326827,45.475226371978181,332,,Merit,,,,17 trees,Quercus garryana,Oregon white oak,1S1E22A   100,WILLAMETTE PARK,,,,,,,,45.47522071,-122.67099798,,,,,,,,,
-122.671113273050821,45.475342993595014,333,,Merit,,,,17 trees,Quercus garryana,Oregon white oak,1S1E22A   100,WILLAMETTE PARK,,,,,,,,45.47533734,-122.67109906,,,,,,,,,
-122.670801887328921,45.473089633827641,334,,Merit,,,,17 trees,Quercus garryana,Oregon white oak,1S1E22A   100,WILLAMETTE PARK,,,,,,,,45.47308398,-122.67078767,,,,,,,,,
-122.670849608531753,45.474754034292793,335,,Merit,,,,17 trees,Quercus garryana,Oregon white oak,1S1E22A   100,WILLAMETTE PARK,,,,,,,,45.47474838,-122.6708354,,,,,,,,,
-122.671117381046599,45.47543238639313,336,,Merit,,,,17 trees,Quercus garryana,Oregon white oak,1S1E22A   100,WILLAMETTE PARK,,,,,,,,45.47542673,-122.67110317,,,,,,,,,
